child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],sentence
charlie,0.017592985377602642,0.9928626668248646,0.04780697817438223,0.19944962399951272,0.13646567528911588,0,0.999803742632347,0.9981525174167881,4
charlie,0.05844762607725935,0.991471174534232,0.045743341789864375,0.22031945329893068,0.045532308530906666,0,0.9998052817189508,0.9982016290639347,4
charlie,0.022947198311391546,0.9926703693854012,0.0732775996627998,0.28242406008152926,0.05565741485311089,0,0.9998045661702238,0.9981592619408328,4
charlie,0.027515362437837195,0.9913371323138411,0.04012296041038096,0.1892834865588398,0.051604588553713464,0,0.9998038466054073,0.9982597414066591,4
charlie,0.032430877042887545,0.9927455186007415,0.07353780549474898,0.22324404922794935,0.0696848168423339,0,0.9998039057570721,0.998139279153494,4
charlie,0.02354765280593532,0.9928604448105605,0.04714740286377196,0.20640785063068137,0.14256411569743982,0,0.9998062631875241,0.9981642294271711,4
charlie,4.539006658279409e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959619539e-05,0,4.530006062062092e-05,4.533084277360347e-05,5
charlie,4.529956925531908e-05,0.9999546890986034,4.5389186109477854e-05,4.534091509812904e-05,4.53033439980261e-05,0,4.536051900583762e-05,4.5301266119973584e-05,5
charlie,0.003834313578605499,0.9987231602067043,0.008341729121364964,0.03783735217052157,0.20336424393196464,0,0.9999547190791523,0.9996826847391355,5
charlie,0.27648174967750483,0.9984525860817688,0.008158158872209737,0.04498488807658648,0.010018421530049722,0,0.9999547582685471,0.9996910921789007,5
charlie,0.005716721994545358,0.9986865501177756,0.0134354206771169,0.06184467078109635,0.01337743232274791,0,0.9999547515683523,0.9996840493058706,5
charlie,0.007597250439712604,0.9984284797508102,0.007075213086343611,0.03601336238893811,0.012193927968337208,0,0.9999547438205614,0.9997014634137739,5
charlie,0.010515629035167453,0.9987004354343593,0.013453549898076372,0.0450101509971099,0.019397293323873355,0,0.9999547577347964,0.999680510292285,5
charlie,0.005804231399059263,0.9987227057505427,0.008212945592490367,0.03971135810508014,0.28945542112476014,0,0.9999546645331868,0.9996846680134668,5
charlie,4.539006658279409e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959619539e-05,0,4.530006062062092e-05,4.533084277360347e-05,6
charlie,4.529956925531908e-05,0.9999546890986034,4.5389186109477854e-05,4.534091509812904e-05,4.53033439980261e-05,0,4.536051900583762e-05,4.5301266119973584e-05,6
charlie,0.0006671499506702567,0.999781395683774,0.0014279629718615633,0.006810058721464564,0.09450468268164333,0,0.9999547190791523,0.999945942475386,6
charlie,0.45035743796244104,0.9997342732154046,0.0014012849016509536,0.008134035532631654,0.001754998893490215,0,0.9999547582685471,0.9999473713736178,6
charlie,0.0010078058402948418,0.9997750681326196,0.0023224379343734875,0.011451276266947417,0.0023712215584114774,0,0.9999547515683523,0.9999461835235418,6
charlie,0.0013503234653441014,0.9997302155525248,0.0012131050198279218,0.0064166580406563156,0.0021544739122793042,0,0.9999547438205614,0.9999491571645601,6
charlie,0.0018939653437310506,0.99977745113636,0.0023247198563074722,0.008140687618224642,0.003498737429950363,0,0.9999547577347964,0.9999455801253475,6
charlie,0.001016811949939198,0.9997812869462117,0.0014019275638810476,0.007131435353253527,0.43226384560788156,0,0.9999546645331868,0.9999462732854228,6
charlie,4.539006658279409e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959619539e-05,0,4.530006062062092e-05,4.533084277360347e-05,7
charlie,4.529956925531908e-05,0.9999546890986034,4.5389186109477854e-05,4.534091509812904e-05,4.53033439980261e-05,0,4.536051900583762e-05,4.5301266119973584e-05,7
charlie,0.00011568325439565379,0.9999546960831558,0.00024408888799452286,0.0011638463473704133,0.01851810736007947,0,0.9999547190791523,0.9999547153896892,7
charlie,0.40365935140476517,0.9999546659105327,0.00023981250587839462,0.0013914562764608873,0.00030352623581568917,0,0.9999547582685471,0.9999546460307294,7
charlie,0.00017570886709096127,0.9999546861665891,0.00039810932535145954,0.0019522367871110348,0.00041197823478967817,0,0.9999547515683523,0.9999547577047931,7
charlie,0.00023654231823547683,0.9999541377203385,0.00020733526858386368,0.0010942772778718935,0.00037396795454383146,0,0.9999547438205614,0.9999546053772181,7
charlie,0.00033356876010015433,0.9999546860954123,0.00039852610232718287,0.0013886272955506078,0.0006107783792670698,0,0.9999547577347964,0.9999547342053092,7
charlie,0.00017718366650658026,0.9999546702258137,0.00023927785079855892,0.0012254147746645024,0.48471951740861374,0,0.9999546645331868,0.9999546719577531,7
charlie,4.539006658279409e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959619539e-05,0,4.530006062062092e-05,4.533084277360347e-05,8
charlie,4.529956925531908e-05,0.9999546890986034,4.5389186109477854e-05,4.534091509812904e-05,4.53033439980261e-05,0,4.536051900583762e-05,4.5301266119973584e-05,8
charlie,4.5284477004303964e-05,0.9999546960831558,4.5251084612463294e-05,0.0002000590857557353,0.003524910950973815,0,0.9999547190791523,0.9999547153896892,8
charlie,0.548680399987581,0.9999546659105327,4.524551925904497e-05,0.0002392807630133291,5.274621035344871e-05,0,0.9999547582685471,0.9999546460307294,8
charlie,4.5241455304957225e-05,0.9999546861665891,6.851691555630071e-05,0.0003359572112398011,7.185230253276607e-05,0,0.9999547515683523,0.9999547577047931,8
charlie,4.5354721897695735e-05,0.9999546229838239,4.5325232870537365e-05,0.00018783686809279308,6.515751271814981e-05,0,0.9999547438205614,0.9999546053772181,8
charlie,5.899418645107456e-05,0.9999546860954123,6.859844253844583e-05,0.00023860891762596798,0.00010713085743795412,0,0.9999547577347964,0.9999547342053092,8
charlie,4.5325274519044063e-05,0.9999546702258137,4.529169148016833e-05,0.00021148545275268075,0.6194951243575543,0,0.9999546645331868,0.9999546719577531,8
charlie,4.539006658279409e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959619539e-05,0,4.530006062062092e-05,4.533084277360347e-05,9
charlie,4.529956925531908e-05,0.9999546890986034,4.5389186109477854e-05,4.534091509812904e-05,4.53033439980261e-05,0,4.536051900583762e-05,4.5301266119973584e-05,9
charlie,4.5284477004303964e-05,0.9999546960831558,4.5251084612463294e-05,4.528370355941113e-05,0.0006820620338547482,0,0.9999547190791523,0.9999547153896892,9
charlie,0.5677580748250866,0.9999546659105327,4.524551925904497e-05,4.526468528799691e-05,4.538279428060745e-05,0,0.9999547582685471,0.9999546460307294,9
charlie,4.5241455304957225e-05,0.9999546861665891,4.524121309528206e-05,5.785632668407979e-05,4.532915875956233e-05,0,0.9999547515683523,0.9999547577047931,9
charlie,4.5354721897695735e-05,0.9999546229838239,4.5325232870537365e-05,4.5258564780684215e-05,4.5315325672844286e-05,0,0.9999547438205614,0.9999546053772181,9
charlie,4.534174854764481e-05,0.9999546860954123,4.529663618948888e-05,4.528762487077229e-05,4.5382145663476425e-05,0,0.9999547577347964,0.9999547342053092,9
charlie,4.5325274519044063e-05,0.9999546702258137,4.529169148016833e-05,4.5298034595057713e-05,0.7645997973702189,0,0.9999546645331868,0.9999546719577531,9
david,0.5002685442906792,0.496209898350147,0.4960753948819448,0.49632308093945715,0.49954996282588865,0,0.4985695873152042,0.503234477738348,0
david,0.5045538202370408,0.5003963058200273,0.4976608774826141,0.5011259117641489,0.5017266067335744,0,0.5000711114068337,0.5006991991028443,0
david,0.4995005745008078,0.49999960639817165,0.4946760259863662,0.4989273069671253,0.4984724327910321,0,0.5029709628063644,0.5033441306810972,0
david,0.500726083258396,0.4966935582284358,0.500463220776949,0.49579612977752197,0.4974778248674822,0,0.5013753559270869,0.4987855399567035,0
david,0.5016734543915196,0.4934871875806166,0.4990166271895301,0.5021581719794938,0.4993151945032004,0,0.4989977182373728,0.5010668979576716,0
david,0.49974653834753713,0.500127286447709,0.49881338302714634,0.501009763079985,0.5033974033754446,0,0.49974560638443727,0.4969496280313233,0
david,0.5034864842461594,0.4992078613005169,0.5011404438539365,0.49812151005184824,0.502056249020346,0,0.49756598058686846,0.4975959510846087,0
david,0.4973198484431477,0.4994338058948288,0.5018785665278562,0.4966482528887648,0.49932356244151815,0,0.49900712373479195,0.4980618794778389,0
david,0.004311455584032021,0.9957535998600164,0.995583898201323,0.9957030564666242,0.004369376265920258,0,0.004947138502226132,0.004554501914916915,1
david,0.01816661347531806,0.9825292965566033,0.01891026954260096,0.019311280085731058,0.020193949606120046,0,0.033596731545934864,0.02278082978042285,1
david,0.31909519356815463,0.7378984284480422,0.42236709645212267,0.49058277256876814,0.6092249825119136,0,0.9503567270557652,0.8056835223629576,1
david,0.3234664558971294,0.7298002708788417,0.4381184169988359,0.48524505133077345,0.600737235445456,0,0.9501447801885416,0.8004122439726976,1
david,0.3240891651387733,0.726476221361973,0.433539991978407,0.4993209909047876,0.6095617262821985,0,0.9498486314445107,0.8036625835195998,1
david,0.3191700821780332,0.7386108752771603,0.4322827511578366,0.4958329591755474,0.6213497503175445,0,0.9497055145163142,0.7980280537496416,1
david,0.32483825187478454,0.7377480503295244,0.43667174996272046,0.48735594148407196,0.6204933657909164,0,0.9494475243176226,0.7988544938989988,1
david,0.31567187061960106,0.7350216720575113,0.43968207396420367,0.4843604914468584,0.6091769378859159,0,0.9496440327121012,0.7994461451092063,1
david,0.0006391776611938732,0.9993595146840393,0.9993372233486532,0.9993554013460224,0.0006421937330619514,0,0.0007243018981559844,0.0006684681314772475,2
david,0.0025889261262290806,0.9973861569601745,0.002699407104988828,0.0027424199505122885,0.0029012731447710114,0,0.004641039794748947,0.0031998293154881087,2
david,0.07466778974912087,0.7973210295741626,0.14087871960753687,0.18735321489951587,0.40798163832779233,0,0.9917105678671625,0.9273583344540856,2
david,0.07683725058836935,0.7775437755914837,0.15398094577742832,0.18353525154720077,0.37803650940506645,0,0.9916812089162401,0.9235156119836823,2
david,0.07694377287153058,0.7709303270048634,0.15050991628721627,0.19816707871297498,0.40409065405406874,0,0.9916292277335093,0.9259838601018107,2
david,0.07485209353934644,0.8006089478846982,0.14880441841819916,0.19355429150955308,0.44633795060857967,0,0.9915918443811419,0.921445296540795,2
david,0.07685223756073468,0.7988037984134239,0.15209393641786623,0.18469005305197347,0.4451939070428262,0,0.9915477797155156,0.9220426620390122,2
david,0.073599277209142,0.7916015490835658,0.1549990916335413,0.18230160149907637,0.40762480981013055,0,0.9915902916889178,0.9228702269681681,2
david,0.00011034829572803171,0.9998897539755861,0.9998861795699895,0.9998892298541151,0.00010969428773800833,0,0.00012350088059160543,0.00011404379441368583,3
david,0.000444498378363714,0.9995507562100299,0.00045650172651807476,0.0004638107189271959,0.0005038972410885246,0,0.0007944874083677828,0.0005402197078601733,3
david,0.015805767782674715,0.6898671752190072,0.021984373582151405,0.028174762652215832,0.14916368891493428,0,0.9985859536244057,0.9802830838876091,3
david,0.01664121430830159,0.5708791245196844,0.02410863765479194,0.02780963499355862,0.11557068821363736,0,0.9985813080599321,0.9787251858350788,3
david,0.016553188197767372,0.5382733877488107,0.023533307040776143,0.02989515364812278,0.13898991697698412,0,0.9985720777394625,0.9797408718565659,3
david,0.01571882631462024,0.7191388660240443,0.023126292910683938,0.0290098181570055,0.2131023853847275,0,0.998564952658079,0.9775911621279789,3
david,0.01624358948705866,0.7090154298853099,0.023598580591650545,0.027699728201035743,0.21172676180599048,0,0.9985573766219843,0.977870495765385,3
david,0.015517086056597214,0.6610826117391625,0.02417357875472359,0.027528971909938346,0.14776221790619173,0,0.9985651927369679,0.9783818410068501,3
david,4.538257234125574e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,4
david,7.84719326858544e-05,0.9999216223305079,7.965258535672563e-05,8.098573869875941e-05,8.860873845915474e-05,0,0.00014020700614336134,9.442062650207241e-05,4
david,0.003863150200145682,0.139698006107385,0.003636665523108793,0.004586580117310019,0.05196883232786149,0,0.9997591173809569,0.9961291442648936,4
david,0.00427596748424497,0.07821462648183534,0.003981569548521408,0.004528724519904155,0.030139635933628162,0,0.9997583484081857,0.9957696851791541,4
david,0.004214671542611923,0.07069088166388506,0.003882463284509767,0.004846815998243762,0.04315917520655982,0,0.9997567565838203,0.9959983394751085,4
david,0.0037382157373330575,0.18506155992235082,0.003803807234217548,0.004691307682763471,0.2787174360291754,0,0.9997554720128269,0.9954737648278573,4
david,0.003918627602162612,0.1698153534316672,0.003879014263481101,0.004486775101916394,0.2643366224818671,0,0.9997541733061274,0.9955399679782094,4
david,0.003755331876264985,0.11837432098297612,0.003991237349648113,0.00448447408488319,0.050483227921001066,0,0.999755562947679,0.9956901235388269,4
david,4.5379876742175476e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,5
david,4.5321593884065984e-05,0.9999546760408514,4.5312699727832035e-05,4.5287033068023385e-05,4.529414036176714e-05,0,4.527491266982939e-05,4.5334785288127585e-05,5
david,0.0009268964056359027,0.01814109855937437,0.0006128985821878148,0.0007689900848897792,0.00938050796306241,0,0.9999546121054181,0.9993203074574994,5
david,0.001100016585566793,0.01100701258893809,0.0006706194834773149,0.0007590102880058504,0.005213876109741049,0,0.999954627938316,0.9992541104391808,5
david,0.0010713855061807687,0.01010400690138851,0.000653899084431602,0.0008117053613686074,0.007600822364444998,0,0.9999546496345787,0.9992958651677222,5
david,0.0008519273516139141,0.02386914838378954,0.0006393535228555947,0.0007840481109156871,0.41596022772533825,0,0.9999547264302834,0.9991979428751987,5
david,0.0009113270447433302,0.02208296578337808,0.0006521283357523628,0.0007505096695995813,0.2531329909896542,0,0.9999546465602779,0.999210545983803,5
david,0.0008881176320595585,0.015800836027386835,0.0006723668580695938,0.0007518677386800515,0.00907511648085605,0,0.9999547497003971,0.9992400058961596,5
david,4.5414052383714495e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,6
david,4.536174567955475e-05,0.9999546760408514,4.5312699727832035e-05,4.5287033068023385e-05,4.529414036176714e-05,0,4.527491266982939e-05,4.5334785288127585e-05,6
david,0.0003086563812426706,0.0029593624412095586,0.00010398065966546044,0.0001304595264210469,0.0016205940175627231,0,0.9999546121054181,0.9998838971053384,6
david,0.0005233801849022292,0.0018208594227972544,0.00011377435442916733,0.00012873488306801634,0.0008940483072524016,0,0.999954627938316,0.9998724808482788,6
david,0.00047002374999214453,0.0016758715827881892,0.0001109375825971679,0.00013769612350282765,0.0013088328122510442,0,0.9999546496345787,0.9998796696403002,6
david,0.00022042039859480146,0.003898529587055598,0.00010839765074324305,0.00013288315993471145,0.7876682872687407,0,0.9999547264302834,0.9998626295714887,6
david,0.0002587908447420986,0.0036025497272792963,0.00011062723589434565,0.0001272763589271736,0.08377268529325327,0,0.9999546465602779,0.999864959074539,6
david,0.0002799009949354914,0.0025895249078876723,0.0001140812100954151,0.0001275295738532665,0.0015664674688125682,0,0.9999547497003971,0.9998700721730706,6
david,4.534206176473485e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,7
david,4.526340620381743e-05,0.9999546760408514,4.5312699727832035e-05,4.5287033068023385e-05,4.529414036176714e-05,0,4.527491266982939e-05,4.5334785288127585e-05,7
david,7.880070939142506e-05,0.0004998753964501984,4.539450691007028e-05,4.525080891973051e-05,0.00028063676805669633,0,0.9999546121054181,0.9999547512237954,7
david,0.0002595637945825846,0.0003084045309539263,4.530885197841085e-05,4.528413016750044e-05,0.0001538127078850287,0,0.999954627938316,0.9999546696541332,7
david,0.0001849039172493977,0.0002839993625329426,4.528651517150923e-05,4.52957592879906e-05,0.0002261005743938401,0,0.9999546496345787,0.9999547329066855,7
david,4.53347254601873e-05,0.0006592440262227388,4.535483374003221e-05,4.527905454908983e-05,0.9114896279530549,0,0.9999547264302834,0.9999546541333055,7
david,5.762512463525848e-05,0.0006084263115038566,4.532092060547649e-05,4.5251592809416794e-05,0.015012893529855294,0,0.9999546465602779,0.999954638558427,7
david,6.739086339977266e-05,0.00043783559196274485,4.5271053511193334e-05,4.533850486463656e-05,0.0002710983481833689,0,0.9999547497003971,0.9999546240363942,7
david,4.534926908210711e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,8
david,4.53685803230608e-05,0.9999546760408514,4.5312699727832035e-05,4.5287033068023385e-05,4.529414036176714e-05,0,4.527491266982939e-05,4.5334785288127585e-05,8
david,4.5294383378339664e-05,8.521711437862695e-05,4.539450691007028e-05,4.525080891973051e-05,4.884236936163995e-05,0,0.9999546121054181,0.9999547512237954,8
david,0.00010760228225104257,5.2578073895883584e-05,4.530885197841085e-05,4.528413016750044e-05,4.5290362392406565e-05,0,0.999954627938316,0.9999546696541332,8
david,5.1008354249552385e-05,4.842192228488563e-05,4.528651517150923e-05,4.52957592879906e-05,4.529461740402513e-05,0,0.9999546496345787,0.9999547329066855,8
david,4.523881122818848e-05,0.00011245341707003059,4.535483374003221e-05,4.527905454908983e-05,0.9761010398100184,0,0.9999547264302834,0.9999546541333055,8
david,4.529107974272067e-05,0.0001037305619233485,4.532092060547649e-05,4.5251592809416794e-05,0.002913296029570419,0,0.9999546465602779,0.999954638558427,8
david,4.533756028396778e-05,7.463947690409643e-05,4.5271053511193334e-05,4.533850486463656e-05,4.714646829924596e-05,0,0.9999547497003971,0.9999546240363942,8
david,5.623316646474571e-05,0.9999547587843982,0.9999547507132415,0.9999547180445699,4.539367470591834e-05,0,4.5344520958790875e-05,4.52461930640356e-05,9
david,4.853977773531098e-05,0.9999546760408514,4.5312699727832035e-05,4.5287033068023385e-05,4.529414036176714e-05,0,4.527491266982939e-05,4.5334785288127585e-05,9
david,4.5268334199531575e-05,4.527025576979579e-05,4.539450691007028e-05,4.525080891973051e-05,4.538654807222878e-05,0,0.9999546121054181,0.9999547512237954,9
david,4.5307798294405045e-05,4.532270619973246e-05,4.530885197841085e-05,4.528413016750044e-05,4.5290362392406565e-05,0,0.999954627938316,0.9999546696541332,9
david,4.53753270678341e-05,4.527582545136163e-05,4.528651517150923e-05,4.52957592879906e-05,4.529461740402513e-05,0,0.9999546496345787,0.9999547329066855,9
david,4.538178012015439e-05,4.53590722079776e-05,4.535483374003221e-05,4.527905454908983e-05,0.9947024346428871,0,0.9999547264302834,0.9999546541333055,9
david,4.534591740993625e-05,4.5377588478674505e-05,4.532092060547649e-05,4.5251592809416794e-05,0.0005759011561590349,0,0.9999546465602779,0.999954638558427,9
david,4.5382205060943886e-05,4.5345853727726765e-05,4.5271053511193334e-05,4.533850486463656e-05,4.53686141712085e-05,0,0.9999547497003971,0.9999546240363942,9
eddie,0.498620331464566,0.500844089698248,0.5009667213166232,0.49801642714278765,0.49645419519049555,0,0.4993612955174571,0.5023163491868148,0
eddie,0.500125959490762,0.49941767739468834,0.5020724458166363,0.4977268083530869,0.5000913571847578,0,0.49856671262485985,0.500771581534233,0
eddie,0.4957661751830968,0.4963204692452266,0.5012972992591174,0.4998516704106201,0.5001938153715196,0,0.5002480238551043,0.5004453002969657,0
eddie,0.5025894035773597,0.5010577268687261,0.500815613411025,0.49895567670428914,0.5001960608209357,0,0.5026159187311727,0.5050101676400793,0
eddie,0.4974835010194788,0.5003022219190549,0.4989511087141874,0.5067026245689793,0.49794534772897747,0,0.49755030204204326,0.5010229956179124,0
eddie,0.4995042020969099,0.5022061560764152,0.5036948783966622,0.4947787773563255,0.501935621850127,0,0.5060606825494581,0.5004881173489654,0
eddie,0.5010340753297663,0.5004474987462509,0.5033525424830168,0.49590169682186724,0.5007516063567516,0,0.5040678753941948,0.49770733470477185,0
eddie,0.5000060472996126,0.500099923429079,0.49997819461468135,0.4988280034910097,0.4940545315141211,0,0.5011695518129362,0.49926674112045216,0
eddie,0.00464070369831406,0.9954252023831921,0.9953974109467295,0.9953967542408182,0.004602140437085016,0,0.005468739994430993,0.004902387422877293,1
eddie,0.0069927771927906475,0.9930726259866607,0.00726581190637739,0.0072427956651836415,0.0070184750817568545,0,0.009024323536132865,0.0076277925339180265,1
eddie,0.33377737320954143,0.6655457169470378,0.5798599756411911,0.5926654475865537,0.3601068410371496,0,0.9562296199295249,0.8195151786051375,1
eddie,0.3472897859177206,0.6741794367908173,0.577961537740971,0.5895008581742426,0.3601167937577552,0,0.9564035703542058,0.8242094193638946,1
eddie,0.3388071757140838,0.6739854948566443,0.5745204162892318,0.609429013239752,0.3556097152991406,0,0.9558090205441351,0.8199728570586976,1
eddie,0.3417595675253414,0.6773486302860957,0.5850626047798302,0.5806030333413725,0.3642392899513613,0,0.9568450863116739,0.8196596805876725,1
eddie,0.3460509894329246,0.6742520593532374,0.5856355966146335,0.5836396419169658,0.3630817762347139,0,0.9564846254929303,0.8156243524533271,1
eddie,0.34201191487563687,0.672316819853038,0.5765356915143207,0.5900996583614809,0.346192549645804,0,0.9563140410588945,0.8189091535407922,1
eddie,0.0006915169680743096,0.9993128289422831,0.9993099947968862,0.9993093750963887,0.0006804962037629327,0,0.000798956341563086,0.0007218407068288851,2
eddie,0.0010465720731974812,0.9989429822899923,0.0010798689052903623,0.001076541699435424,0.0010575295346940286,0,0.001337933515722842,0.001141485981619752,2
eddie,0.07718193474773746,0.5799880398514888,0.2501312183294912,0.2651383630946388,0.14444584507690508,0,0.9928862499829062,0.9434293737271112,2
eddie,0.08228741575739164,0.6078366404675559,0.24803675846549744,0.2607158171550617,0.14498752413317806,0,0.9929111443164943,0.946038209023179,2
eddie,0.07990040911270951,0.6085889957095612,0.24515546613416372,0.2982369959623053,0.1395120307783527,0,0.9928116405675081,0.9436083036822981,2
eddie,0.08006265712684145,0.6195281480321086,0.25787997044049804,0.24625119379632304,0.1516753169742549,0,0.9929838527462584,0.9435324678782193,2
eddie,0.08211779723445,0.6123203940993863,0.26071438838988126,0.25279462174303147,0.1509593595236763,0,0.9929182530023118,0.9410571281988275,2
eddie,0.08053944259155514,0.5978905194041043,0.2466125194712217,0.262310623428803,0.1282597936551364,0,0.9929003217669795,0.9431627556811601,2
eddie,0.00012020479708788696,0.9998813987904339,0.9998811409068213,0.9998809079242453,0.00011675861720010093,0,0.00013675902976863043,0.00012372083341808396,3
eddie,0.0001806435246233089,0.9998173934077473,0.00018494627460198014,0.00018425670428218665,0.0001829986950891409,0,0.00022931899683287859,0.00019612898668147334,3
eddie,0.018017429245892586,0.13875927443994118,0.03984191989085187,0.0384888284318573,0.059518943034262355,0,0.9987849985645929,0.9866660539992875,3
eddie,0.019816170303674725,0.16225615445154085,0.03956084349300616,0.037946168691632025,0.06145707233762155,0,0.9987891091991649,0.9875082057936349,3
eddie,0.019227590977115898,0.16327214025272552,0.03940971151784824,0.044154651129284087,0.05393200774882482,0,0.9987717644539233,0.9867597801178856,3
eddie,0.018934158788551717,0.17515953585078348,0.04107664103503077,0.03563978000262303,0.07269704604682974,0,0.9988016194678769,0.9866858934342493,3
eddie,0.01989614558906599,0.16968000428433627,0.041783143474584054,0.03680299728348716,0.07086698280384056,0,0.9987901293085204,0.9858781926019087,3
eddie,0.01931583726727619,0.14896137365306072,0.0394989784283274,0.03831278207242207,0.043584972746466,0,0.9987876071404899,0.9866171015548966,3
eddie,4.526002924713501e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,4
eddie,4.5252412917996826e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,4
eddie,0.006672179663704345,0.021075931147019767,0.006543652067218754,0.006375308661718567,0.02723304727895101,0,0.9997930860296597,0.9974656792004422,4
eddie,0.008449278147806502,0.024660412624918412,0.006502207231650318,0.006294107671237009,0.031498468779375774,0,0.9997937909429684,0.9976451950632076,4
eddie,0.007991316995511663,0.024777597343832412,0.006497939293469378,0.0073217152257976405,0.020453858016447612,0,0.9997908199210336,0.9974894882158245,4
eddie,0.007375984792717427,0.02688854107081527,0.006723299632617014,0.005908857184212,0.09402441069038751,0,0.9997959318897599,0.997467416227425,4
eddie,0.00854741658526392,0.026057117113023158,0.00684675502230163,0.006103147796046068,0.07165018364060827,0,0.9997939666056069,0.9972953549177964,4
eddie,0.008057658751651771,0.022385617055808847,0.006512492879540753,0.006362531427315875,0.012527499872551525,0,0.9997935421607403,0.9974583846234374,4
eddie,4.5294877003112354e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,5
eddie,4.5252412917996826e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,5
eddie,0.0016284971661912164,0.0033489777453899958,0.0010862982150531015,0.0010592894269191094,0.005594257928411604,0,0.9999547478173706,0.9995589734680719,5
eddie,0.0024022203863308454,0.003882650036353544,0.0010792835089969512,0.0010462180890302597,0.0067886967356839455,0,0.999954743638648,0.9995909886618705,5
eddie,0.0021919875679087468,0.0038980356758088874,0.0010794598506967915,0.0012134573017042218,0.003950037785754195,0,0.9999547347731389,0.9995633529135108,5
eddie,0.0018138048572656717,0.004242966790471725,0.0011090706848650165,0.0009842617731755012,0.46171790728033324,0,0.9999547316546029,0.9995581147270624,5
eddie,0.0024143408888696685,0.00410584359206793,0.0011329807703536947,0.0010156273881515075,0.034601830801470085,0,0.9999546213900558,0.9995279724918822,5
eddie,0.0022246534174161416,0.003536976773342395,0.0010819576515494844,0.0010570041822928916,0.0022722130474744275,0,0.9999546883248347,0.9995577675892746,5
eddie,4.542596124721853e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,6
eddie,4.538457865628161e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,6
eddie,0.000566400485030233,0.0005628663318728624,0.0001844660205968261,0.0001798782031537926,0.000956756579538901,0,0.9999547478173706,0.9999247994161435,6
eddie,0.0019268684437040978,0.0006513378136277217,0.0001832620184648118,0.00017765004546354545,0.0011590765957354985,0,0.999954743638648,0.999930284964876,6
eddie,0.0013312963333157138,0.000653881757312961,0.00018328547066508546,0.00020604709852466442,0.0006757161591892016,0,0.9999547347731389,0.9999255508649787,6
eddie,0.0005980685470326504,0.0007129306405638254,0.00018818348392970007,0.0001671524039665546,0.5716734318091967,0,0.9999547316546029,0.9999246189970862,6
eddie,0.0018793406309064076,0.0006887088524678034,0.0001923888799692756,0.00017245726726136285,0.005694828959472372,0,0.9999546213900558,0.9999194867592677,6
eddie,0.0014099424089115047,0.0005938822005823625,0.00018372090412607634,0.0001794808584018222,0.0003883330089373667,0,0.9999546883248347,0.999924587351818,6
eddie,4.537237085661241e-05,0.9999546768574209,0.999954611169381,0.9999546572970829,4.5322812583037584e-05,0,4.5260091164503386e-05,4.5279913146028394e-05,7
eddie,4.5329050657484744e-05,0.9999547274178959,4.524639740573358e-05,4.53873992890529e-05,4.528737483674584e-05,0,4.530655515609209e-05,4.534497529269891e-05,7
eddie,0.0001204044726322618,9.595634620510381e-05,4.5303478914393124e-05,4.529446407081657e-05,0.00016710061957080056,0,0.9999547478173706,0.9999546866341444,7
eddie,0.0016738274914045645,0.00011103350608084228,4.532216547797625e-05,4.5365571433031675e-05,0.00020287734410151856,0,0.999954743638648,0.999954749379117,7
eddie,0.0004735087194876625,0.00011146170995120284,4.532581615203977e-05,4.537963534905261e-05,0.00011740814581679589,0,0.9999547347731389,0.9999546603698676,7
