child,comp[T.WH],embpred[T.True],embsubj[T.True],embtense[T.TENSED],embtense[T.TO],itr,obj[T.True],prep1[T.True],verb
bobby,,0.2873145329237443,0.11957144791440821,0.11957143217956234,0.14786143587431477,0,0.7292265629431656,0.7292265634640746,pick
bobby,,0.32572560069988343,0.14746854338402093,0.14746852974935376,0.21616247640146125,0,0.8098492293288544,0.8098492285097412,picture
bobby,,0.2934741801432039,0.12383603015112354,0.12383602640655322,0.12990484779991307,0,0.596515330301915,0.5965153309038336,pipe
bobby,,0.3402702343322207,0.16112799527441324,0.16112798429580455,0.2155376077910961,0,0.8020385724585785,0.8020385709231808,plan
bobby,,0.2527198207868564,0.054899013740589364,0.05489898490402212,0.073323194484613,0,0.6584748402102519,0.6584748476193761,play
bobby,,0.7603029627600004,0.6756997892601768,0.6756998534501524,0.13576629731316503,0,0.648396888020898,0.6483968637935452,press
bobby,,0.3163512341944017,0.1410747035281984,0.14107469684204843,0.1265145392955217,0,0.6280127632856181,0.6280127637636708,pull
bobby,,0.31850175640018874,0.1417302357177912,0.14173022287973158,0.1996619379182848,0,0.7788660005227364,0.7788659997573859,push
bobby,,0.09378540253956114,0.026075930290658578,0.02607591650176,0.010536012847421783,0,0.3301743346190832,0.3301743394315597,put
bobby,,0.2463186273266692,0.04770179020428433,0.04770176500764911,0.054841900892605766,0,0.5788144482765245,0.5788144574826513,read
bobby,,0.2923363469071538,0.12076773824677411,0.12076773144324648,0.11150948579184172,0,0.5769516659841029,0.5769516672205768,ready
bobby,,0.7064327704183759,0.598928147016307,0.5989281989212372,0.16943146904282436,0,0.7317958362755603,0.7317958207054367,realize
bobby,,0.6507000408655879,0.5239014190853977,0.5239014615719382,0.1840582983720761,0,0.747255060353692,0.7472550479157465,remember
bobby,,0.32281032070962634,0.1452360590294557,0.1452360466948993,0.20389923198979099,0,0.7895044039547032,0.78950440307248,remind
bobby,,0.26608116676882176,0.09419398655938116,0.0941939532404823,0.21749393442337284,0,0.8884977188974444,0.8884977195931294,ride
bobby,,0.2608475723221826,0.07951233051920492,0.07951231051962449,0.10175899716014025,0,0.6423353138181919,0.6423353183209946,run
bobby,,0.32406308430703523,0.1364774653516445,0.13647745312460458,0.17976999587065756,0,0.7556857463482309,0.7556857461161672,save
bobby,,0.24073912965954825,0.12045241225517178,0.12045241272112261,0.020406174563783352,0,0.2691380265257579,0.26913802718355984,say
bobby,,0.26819983828115845,0.09596997120454132,0.09596995267676178,0.17013204817858973,0,0.7413011111347374,0.7413011116527486,scramble
bobby,,0.31827531615619153,0.1400916028901813,0.1400915900075178,0.19047690446157206,0,0.7828956392830752,0.7828956388421515,screw
bobby,,0.1391969432172362,0.07424055566316212,0.0742405569652197,0.015113333706722298,0,0.16908339279765294,0.1690833916511374,see
bobby,,0.2928545308879681,0.11591375728226638,0.1159137415731214,0.1578447898844878,0,0.749779900808084,0.7497799020779096,sell
bobby,,0.2618283498646744,0.0797351362000216,0.07973512538020577,0.0747888913724375,0,0.49223686467502226,0.4922368709045397,set
bobby,,0.3585250664243901,0.17947142592847953,0.17947142126169602,0.17293321194187417,0,0.7057623561566055,0.7057623540568287,shake
bobby,,0.26233043715071314,0.06673034427164704,0.06673031684905206,0.10481506335276491,0,0.7062260536603444,0.706226058919937,show
bobby,,0.31024404352003443,0.1323100214506796,0.13231001655284513,0.11191166709542144,0,0.5675988914562431,0.5675988927318745,shrivel
bobby,,0.1590323545559219,0.027546134243316978,0.02754612708728632,0.016329314581811638,0,0.17603425209640822,0.17603426313071036,sit
bobby,,0.2943796332385613,0.0810628130224832,0.08106278665204225,0.13332976295955834,0,0.7428478253561981,0.7428478293351971,sleep
bobby,,0.3001591526441405,0.12691525558985883,0.1269152495230077,0.12452573650149168,0,0.6108151240727431,0.6108151252385254,slow
bobby,,0.3426678510713025,0.16450946266768107,0.16450945399198602,0.22744262865740372,0,0.8096481298966877,0.8096481283733643,smell
bobby,,0.2583344388331371,0.07598993877350535,0.07598993393389575,0.04887393009771879,0,0.3147063785668769,0.3147063873382753,sneak
bobby,,0.2841878568078142,0.10812774712240358,0.10812774167735706,0.08819080808924284,0,0.49330956782875046,0.49330957149471255,sound
bobby,,0.29617198061572514,0.10629340267996568,0.10629338504445007,0.13763559525300795,0,0.7023581944039621,0.7023581966938239,spend
bobby,,0.28687555370510653,0.09017805492141429,0.09017803428554472,0.12429976900836903,0,0.6908947509613912,0.6908947544701136,spill
bobby,,0.32748058446994976,0.15595252319140462,0.1559525183089927,0.1473812978574749,0,0.6455922729481118,0.6455922716403188,spot
bobby,,0.25387947455787674,0.07116924579348238,0.07116924057541607,0.04157311253938012,0,0.2852110874314632,0.285211097183364,start
bobby,,0.315153257186808,0.0946441557721015,0.09464414636676399,0.06756445167980152,0,0.4486359091908766,0.44863591792846913,stay
bobby,,0.33814678290491584,0.16288412922260453,0.16288412592152313,0.1577053197148437,0,0.6534276967503542,0.6534276948657535,stew
bobby,,0.2974602975525421,0.12305261513852717,0.12305260846722188,0.12152497510960725,0,0.5935165288129036,0.5935165295905753,stick
bobby,,0.28857934302035626,0.10696377955668734,0.10696377332814355,0.08563503841928277,0,0.4881582178484489,0.48815822184771285,stop
bobby,,0.4089983872784253,0.23096533383786966,0.23096533534161157,0.24795833976277892,0,0.817704156809486,0.8177041535300602,straighten
bobby,,0.2409976827131889,0.07305598874355701,0.07305598372424005,0.04657909551137884,0,0.30454134544571876,0.30454135305990593,stuff
bobby,,0.48894516909685515,0.108018745721424,0.10801875799143013,0.3159114389522365,0,0.5784193640472736,0.5784193655009778,suppose
bobby,,0.36237711468951406,0.19091468741850148,0.1909146836625163,0.23091530873604793,0,0.7994761368677439,0.7994761342958185,surprise
bobby,,0.30789215248147894,0.12362337902330778,0.12362336450748113,0.16005192260667744,0,0.7282214921098722,0.7282214930041793,survive
bobby,,0.3431902742253483,0.16854828969828195,0.16854827941653883,0.1998781705132805,0,0.7835150552547536,0.7835150536593063,swallow
bobby,,0.09075299693677874,0.013752987893997703,0.013752981973703227,0.009842094165119497,0,0.1479794842934531,0.14797949139492506,take
bobby,,0.2907099731727981,0.09715411371036842,0.09715410920513945,0.0587199717045519,0,0.3688525491859147,0.3688525565239952,taste
bobby,,0.29121765134612143,0.11803449250899878,0.11803447710257209,0.18307057416694827,0,0.7706755110704995,0.7706755110402953,teach
bobby,,0.5958146488024291,0.5416031731003023,0.541603216696871,0.25684147753421993,0,0.8568275947788503,0.8568275838857026,tell
bobby,,0.3639058870692158,0.35146045463295983,0.35146048897443694,0.010076500888595685,0,0.1581513452497908,0.15815130577052905,think
bobby,,0.33951481072633627,0.1376680801285961,0.13766806737616255,0.16825878158466478,0,0.7360728685702469,0.7360728691497715,tighten
bobby,,0.3330699196235276,0.1641737875372612,0.16417377901161356,0.19926444411576316,0,0.7733000060241919,0.7733000042481778,tire
bobby,,0.38781785240942657,0.05989876590798304,0.05989877127511478,0.15742871381656576,0,0.265635346438471,0.26563536184066905,try
bobby,,0.21677136306176314,0.03959973927589322,0.039599723689754396,0.03811345517622611,0,0.407838158018623,0.40783816897727754,turn
bobby,,0.33244643809107477,0.1592307202873473,0.15923071714551207,0.152179801036189,0,0.6450832259076562,0.6450832247181242,understand
bobby,,0.21958137532466526,0.03721578550547067,0.03721576172223018,0.05439329392540648,0,0.5553527854954787,0.5553527945864805,use
bobby,,0.265658528647401,0.08908831843068721,0.08908831146496532,0.08006147544502007,0,0.4511575720859212,0.4511575768564168,visit
bobby,,0.24131783534303763,0.04371193741081403,0.04371192721307737,0.030291185117501174,0,0.2754741904661241,0.2754742047915766,wait
bobby,,0.6522170186242582,0.0214284749953223,0.02142848825614574,0.3431065546241169,0,0.3767387315785661,0.37673875281803126,want
bobby,,0.3664656180259873,0.1904976609589064,0.1904976611356235,0.2035045030130651,0,0.7190363177330361,0.7190363139979998,watch
bobby,,0.3131554764895895,0.14001828257440907,0.1400182756233318,0.1298010023419116,0,0.6237215499571074,0.6237215502427815,water
bobby,,0.3393575677654391,0.15955559384916296,0.1595555829323806,0.21062019840434787,0,0.7935957948863639,0.7935957937226856,wear
bobby,,0.29983940838250234,0.11023076744577476,0.11023076143614252,0.08295732199312122,0,0.4723461057702766,0.47234611041862196,wheel
bobby,,0.26917346037192336,0.07682968955944935,0.07682968522726474,0.045187811253992516,0,0.28962006233036985,0.28962007245471444,work
charlie,4.5390066582773336e-05,0.9999546454445337,0.9999546662417859,0.9999546507753122,4.527071959614659e-05,0,4.530006062064551e-05,4.5330842773583235e-05,DECLARATIVE
charlie,4.5299569255363714e-05,0.9999546890986034,4.538918610952347e-05,4.534091509811322e-05,4.5303343997993295e-05,0,4.53605190058326e-05,4.530126612001251e-05,IMPERATIVE
charlie,0.10113055653690661,0.8429970049513407,0.17942728113538953,0.17942729338187868,0.16120710718853415,0,0.7609329266996654,0.7609329080924603,aah
charlie,0.06277219913753718,0.7201708301409748,0.15076832431372267,0.15076832939482754,0.10439575895069153,0,0.5877611835013755,0.587761163481563,acknowledge
charlie,0.045790900325658246,0.6219612710202478,0.11751557914930355,0.11751558108409599,0.07295371915223303,0,0.4691349074942349,0.469134887563303,agree
charlie,0.07445075383439259,0.7607342572016939,0.16549770907395556,0.1654977156526649,0.11706524165296073,0,0.6418994140482301,0.6418993940104765,alarm
charlie,0.06578923183118779,0.7247697841245059,0.1278205004553845,0.1278205068947793,0.10365579314320594,0,0.6076701523867065,0.6076701319965425,ask
charlie,0.07163613227662036,0.7445354843196369,0.14720391718394987,0.14720392485323786,0.11681504548054245,0,0.6273128426953439,0.6273128224723798,assume
charlie,0.04107064487474954,0.589977176840971,0.10611191848340262,0.10611192047573637,0.06367734166019678,0,0.43936729325258006,0.4393672740344218,back
charlie,0.08042477243159696,0.7997758013740597,0.1863832154660745,0.1863832235200168,0.1391366554578043,0,0.6911085093980898,0.6911084901398634,bag
charlie,0.05176483503416174,0.6639402955003328,0.14496053170770273,0.1449605337990355,0.07870121826482401,0,0.5028493053042844,0.5028492851154611,bear
charlie,0.0744114122102908,0.7596794944163275,0.12457357382363754,0.1245735814493446,0.11207006729498137,0,0.6577826965636018,0.6577826756162326,beat
charlie,0.09136600087853042,0.8124811270045854,0.1480883526216743,0.14808836411016313,0.14628600116490476,0,0.7266393218537144,0.7266393025315638,begin
charlie,0.03088907204737812,0.5201980470445109,0.08816574377960995,0.08816574146141398,0.04630113982217343,0,0.3458128884816991,0.34581286954778645,believe
charlie,0.013764631516920312,0.35459756145020827,0.09494948012385573,0.09494947799394793,0.021488506973483146,0,0.1951898072354482,0.19518979624431432,bet
charlie,0.09776846403338912,0.8359542398374389,0.16271220795967223,0.16271221986866546,0.16188041538378006,0,0.7538796747115618,0.7538796556122193,bite
charlie,0.08851489998968298,0.8042529977421111,0.14284579463848623,0.14284580486001752,0.13670775788432987,0,0.7118610221413155,0.7118610017861262,blame
charlie,0.047351010917785374,0.6269418261614312,0.11474649647382618,0.11474649982196738,0.07526868948121146,0,0.487049067341202,0.48704904805536475,blow
charlie,0.06373135797129914,0.7712343048968211,0.24274981681969943,0.2427498218311982,0.10989126126244841,0,0.6259271446226293,0.625927126334636,boot
charlie,0.07365128058985215,0.7530097986471735,0.10278198269118577,0.10278199392129017,0.11957941471761868,0,0.6657581694552169,0.6657581495615952,borrow
charlie,0.06401053549073199,0.7258100407515311,0.2054629778446585,0.2054629832541952,0.09801100679601127,0,0.5915691968996831,0.591569178100906,break
charlie,0.08964049994574619,0.8190539096230794,0.0945433616635375,0.09454337790373446,0.13952669793938055,0,0.7525718321875673,0.7525718130410953,bring
charlie,0.013863712368105574,0.32770791234617613,0.03870685587186451,0.03870685322537215,0.020295410959421445,0,0.1851053826811523,0.18510536931419141,buy
charlie,0.050024633559477616,0.6383961050970451,0.07690767408903465,0.07690767946009969,0.07531131004274305,0,0.5206333372250194,0.520633316720339,call
charlie,0.05911750973019314,0.6805611220023855,0.1315313384919663,0.13153134280846934,0.08944827774094333,0,0.5463709872111361,0.5463709669099794,care
charlie,0.09984532140834457,0.8441526207691904,0.17407005587143443,0.17407006864183416,0.16744866797688385,0,0.7620419063967393,0.7620418881194557,carry
charlie,0.045939304209034804,0.6290865509414385,0.06519977178900782,0.06519977733449855,0.07148619871821149,0,0.5141727027104412,0.5141726820234798,catch
charlie,0.11966209080557455,0.9152059526868838,0.37402413407129387,0.3740241434916334,0.1819825845588332,0,0.8261584382269133,0.8261584222123378,cause
charlie,0.09880427226896304,0.830988053634625,0.15294474554682014,0.1529447579687624,0.15694956122370318,0,0.7501563241684077,0.7501563050808346,change
charlie,0.07647305658931536,0.7781282227225008,0.14048310020989352,0.14048310940133146,0.12834892260462505,0,0.6796167428023374,0.6796167226579404,check
charlie,0.07967620417541932,0.7742513443893997,0.14434996517999865,0.14434997319164988,0.1250560813254239,0,0.6685264999947833,0.6685264795730634,clean
charlie,0.08591074818752076,0.8005884095984361,0.14097286863418512,0.1409728801573833,0.13641503850082437,0,0.7090913105271346,0.7090912910406791,close
charlie,0.011628507657005183,0.31091596878991756,0.02925521664966446,0.02925521294321365,0.01705663302597471,0,0.16251100579841082,0.16251099215966713,come
charlie,0.09928302586161186,0.8380153417655716,0.1711845067023713,0.17118451900095688,0.16109017042409324,0,0.7523667701653325,0.7523667512870117,compete
charlie,0.08995177777295105,0.8077815582973015,0.16542933587063613,0.16542934630950512,0.13792403256911767,0,0.7125682371364466,0.7125682175561312,complain
charlie,0.054988110015356195,0.6582462225011246,0.10441430157252007,0.10441430568652377,0.08430741162797362,0,0.5299601023937276,0.5299600818512843,cook
charlie,0.09577322498062812,0.83825246740294,0.1720298705348149,0.17202988363802763,0.1588812395611099,0,0.7526959672355549,0.7526959489636464,couple
charlie,0.07997906235966057,0.7896350967764956,0.1604425535728069,0.16044256398552637,0.1340621421381064,0,0.6904950051706074,0.6904949857718506,crawl
charlie,0.0714569181165089,0.7489423245878815,0.1667527280018718,0.1667527345272053,0.1110194874631657,0,0.6232081248541537,0.623208104662416,cross
charlie,0.07343872026812248,0.7427069541596434,0.16877579529800324,0.16877580112581747,0.11690356208534691,0,0.6178020573927603,0.617802037667568,cut
charlie,0.07915985086320565,0.7808140298928503,0.1391518792785168,0.13915188970900028,0.13346171219470104,0,0.6822723791112241,0.682272359737025,deal
charlie,0.06025423589875434,0.7401379823611582,0.14852522456617456,0.14852522935268142,0.16055368027095696,0,0.6115095961197359,0.6115095778308666,decide
charlie,0.06572067522983427,0.7315187873160326,0.15723852301082364,0.15723852913544223,0.10523562516402407,0,0.6047115580066893,0.6047115377109096,deserve
charlie,0.08259549683284839,0.794696114472605,0.11020796270444067,0.11020797516990766,0.12551182210769285,0,0.7109397042608063,0.7109396845246987,discuss
charlie,0.0070112990370398975,0.23371153092135022,0.047533013744974095,0.04753301476037919,0.010038232288921756,0,0.15650250003014143,0.15650249265313831,do
charlie,0.051621232235343095,0.6700921407656939,0.1361050182453588,0.13610502121648804,0.08817432300324624,0,0.5229930211788952,0.5229930009332823,drink
charlie,0.07414917343365646,0.7525987718439618,0.12126452607918714,0.12126453509684298,0.1126238042333434,0,0.6458208247972197,0.6458208041064739,drive
charlie,0.11185690803129211,0.8744177557896995,0.15211644540121394,0.15211646364077147,0.18507057402430693,0,0.8122249941433826,0.8122249771124919,dry
charlie,0.0190621607850211,0.39008586905947484,0.034302308553504135,0.034302308394662306,0.028391694261263534,0,0.27047564567025695,0.27047563011564335,eat
charlie,0.09965541636065167,0.8461802267366737,0.18264282024127254,0.18264283270479764,0.16111212571943956,0,0.7632459434572092,0.7632459250847419,enjoy
charlie,0.10073534416075625,0.870413245599508,0.37619753839823733,0.3761975445333656,0.1525841293715564,0,0.7438717940892341,0.7438717771160437,except
charlie,0.09626134816882936,0.8819419629330167,0.36662230172057786,0.36662230919718697,0.2216046143018665,0,0.777313626687279,0.7773136124732392,expect
charlie,0.04632134551945721,0.6129033510794226,0.10010483821273719,0.10010484001579778,0.06741755005669636,0,0.46186762924774294,0.4618676085571306,explain
charlie,0.11482648265882,0.8704235601091315,0.1591017035738762,0.15910172093536135,0.18069960612096314,0,0.8091471979141788,0.8091471806095977,express
charlie,0.03231137996699962,0.5255529036941277,0.06885890777958381,0.06885890681301221,0.04989527077502154,0,0.3635527095074492,0.3635526897856446,fall
charlie,0.04645895063168737,0.76766065864461,0.47390587543228435,0.47390587277565355,0.07543351409966714,0,0.4977263737634532,0.4977263612836743,feel
charlie,0.0796615165504676,0.7762570809276591,0.13188306581855336,0.13188307528446175,0.12694735744311048,0,0.6821838051724559,0.6821837849293794,figure
charlie,0.08572249080520766,0.7936944290109138,0.1496142019000849,0.1496142114494986,0.1321716126413005,0,0.6977088163682307,0.6977087963009547,fill
charlie,0.02260871300187961,0.4381765325246021,0.0515797370328539,0.05157973565356422,0.03513133044989403,0,0.2887894043323682,0.2887893874102383,find
charlie,0.037013540820381,0.5572218203042631,0.08106812904233407,0.0810681295320137,0.0547368830619025,0,0.40269386887509573,0.4026938492560357,finish
charlie,0.02806973059051432,0.5470936144549152,0.07591487123991258,0.07591486887832188,0.09032151320924375,0,0.37380331706751146,0.3738032992661898,fit
charlie,0.035417949981124575,0.5661092544630668,0.06944901110187918,0.06944901231010636,0.06189924305518779,0,0.4255518908516148,0.42555187112760773,fix
charlie,0.10250854870025028,0.8503691889141979,0.1887393472210196,0.18873935944968856,0.15964169099870973,0,0.7651432170801419,0.7651431984311254,flavor
charlie,0.06412909757904595,0.7071145641040774,0.15423326090664558,0.1542332654267773,0.10346074897321367,0,0.5687758341522433,0.5687758141164365,fly
charlie,0.029619840931681574,0.5892579076038835,0.17403700121335275,0.17403699830481278,0.0824278008277547,0,0.3762884813130094,0.3762884657364386,forget
charlie,0.10222094239719293,0.8690395737256049,0.2806878794871468,0.28068788668302835,0.16177924009293443,0,0.7640544203337746,0.7640544017834363,game
charlie,0.013882013119826064,0.33462398440835195,0.024280002517783394,0.024280004491739282,0.01973251122447295,0,0.25719218716346026,0.25719217359488455,get
charlie,0.02786468566440392,0.49071457746176306,0.07071594919962354,0.07071595124555663,0.03854051722522078,0,0.3685160627543962,0.36851604539117055,give
charlie,0.006347287179192307,0.17235032288394647,0.012094643871836674,0.012094643447127962,0.009265671816635401,0,0.1099221274329838,0.10992211998464507,go
charlie,0.08573993572233929,0.7955372439853083,0.15869823387206428,0.15869824379460007,0.13183975337948572,0,0.6939507517242776,0.6939507316618293,guarantee
charlie,0.037600797737735614,0.8965807650734217,0.7958395190068075,0.7958395085400919,0.06228713984896095,0,0.4439498102503183,0.4439498062441827,guess
charlie,0.007655177206469688,0.27359256340011695,0.041444076315987566,0.04144407051233345,0.01185834939183994,0,0.09902812382209114,0.09902811227017272,happen
charlie,0.09181117832269081,0.8648537791854072,0.1910597102019167,0.19105972005461502,0.24111235653096552,0,0.7766577300305494,0.7766577139273299,hate
charlie,0.0067529042755754,0.26523091072520055,0.0387003668898267,0.03870036692729939,0.044865833649578746,0,0.1805031135548093,0.18050310609931597,have
charlie,0.023080700122108166,0.4562568568202674,0.07714213889882604,0.0771421351261119,0.03607058544002539,0,0.26730721037052285,0.26730719323921126,hear
charlie,0.09641999667239942,0.8428104404069908,0.15619472881736007,0.1561947464998502,0.1470485303846295,0,0.7832560641022172,0.7832560465164627,help
charlie,0.027926357704255778,0.49419166522698177,0.054281246465228805,0.0542812464920831,0.039922594809906675,0,0.35370498895929137,0.35370497039035154,hold
charlie,0.07833994875676753,0.7597738170886169,0.16341374255719743,0.16341374880938864,0.11323195355471882,0,0.6414985618314455,0.641498540651934,hole
charlie,0.10216116751713344,0.8543072439750654,0.20700692502519757,0.20700693715268648,0.1688624740450455,0,0.7672570725577526,0.7672570544167335,hope
charlie,0.0345143406674423,0.5719334405610208,0.1081760984570439,0.10817609746294221,0.057669079704549375,0,0.3903702587772159,0.3903702394381745,keep
charlie,0.05240548257137245,0.6573607638635739,0.10416041181122648,0.10416041702781575,0.08613304362062657,0,0.5304669019939425,0.530466881845675,kid
charlie,0.06789625993163906,0.7402547470018825,0.16517495171181573,0.16517495716135022,0.11165170948484171,0,0.6132875061335132,0.6132874861131399,knock
charlie,0.07372178895130899,0.4419610597340845,0.28404198973311456,0.28404198706228667,0.007415578007464951,0,0.19361309297205953,0.19361308090912566,know
charlie,0.1102574117013041,0.8636942602380113,0.15758962665765652,0.15758964215501992,0.17512247743501907,0,0.7982688567445556,0.7982688389619901,last
charlie,0.048437227032267605,0.6323155781021912,0.1253333982650341,0.12533340043169006,0.07421609104650118,0,0.4833454967634436,0.4833454768576796,laugh
charlie,0.06319883743707311,0.712592682548816,0.14636270334834744,0.14636270924328043,0.10101937860506438,0,0.5860470988639293,0.5860470790694211,lean
charlie,0.08581413113932956,0.7883587888831834,0.09561859330014677,0.09561860493639773,0.13413624786691425,0,0.7118150447463416,0.711815024254363,leave
charlie,0.09184269228907971,0.8115916809855775,0.16150059016535978,0.1615006019389782,0.1359483717060317,0,0.7185930349079814,0.718593015583342,lend
charlie,0.06269289897329411,0.7263809859143944,0.07207275898327237,0.07207276581755484,0.0966821862899625,0,0.6161639614908012,0.6161639392249043,let
charlie,0.08557482649868287,0.8011692370274315,0.149761380313162,0.14976138847491438,0.1368138243751621,0,0.7026682605090753,0.7026682399486193,lick
charlie,0.08150286913434468,0.7998760548168962,0.16490223312541374,0.16490224264777809,0.1342643049756005,0,0.6988920246571486,0.6988920049351723,lie
charlie,0.07098149652368624,0.7294572249453095,0.08978722564961994,0.0897872368225413,0.10921895860835384,0,0.6422064571839645,0.6422064368950822,lift
charlie,0.018046311859702957,0.5404136488601199,0.03392093792221873,0.0339209334566416,0.14077688441348968,0,0.37135149936000045,0.3713514837580767,like
charlie,0.09667970657342029,0.8253189532461433,0.15670770265454148,0.15670771402526285,0.1519166908736035,0,0.7362560682747528,0.7362560483152367,listen
charlie,0.09186330638327111,0.821371670478369,0.1523212848215123,0.15232129610027934,0.1534657364176617,0,0.7342922394117919,0.7342922201956634,loan
charlie,0.04056675829771106,0.33084611011101117,0.13788330198335152,0.13788330070041632,0.01021549874050065,0,0.17152225018098666,0.1715222391835819,look
charlie,0.08877730812730811,0.8173256803046905,0.19623208489565946,0.19623209718431567,0.1440738821408436,0,0.7337759093997795,0.7337758913477316,lose
charlie,0.08159497449358466,0.8221028153379781,0.12661445204596788,0.12661446370417728,0.19171350280802335,0,0.7383790827055988,0.7383790650660549,love
charlie,0.033279597824035445,0.44376685940117666,0.1250355378323308,0.125035534867876,0.02346657179435807,0,0.24701906805078855,0.24701905226191412,make
charlie,0.10865580807630348,0.8803183767135794,0.20961629002673465,0.20961630275845022,0.21221407860909403,0,0.8013896147960919,0.8013895982344195,manage
charlie,0.020025391301090933,0.47230488388974046,0.05658921865372657,0.05658921496672353,0.06827903505906063,0,0.2939366066993011,0.29393659021687313,mean
charlie,0.06677380717263681,0.7375766442127083,0.15316348944343994,0.1531634957031761,0.11098878724968464,0,0.6143050459885698,0.6143050260608633,mind
charlie,0.10629618945943631,0.8606753212229301,0.20113061731815585,0.20113062901780798,0.1737351164278661,0,0.7765180356381399,0.7765180173972807,miss
charlie,0.12431364763713759,0.9382090226716308,0.5057051155115975,0.5057051203169023,0.19184891502031587,0,0.8402730668881033,0.8402730521483593,mix
charlie,0.039600519916660026,0.5794878485974818,0.07663303903082475,0.07663304120992154,0.06217520302984192,0,0.4418130077076384,0.4418129878134912,move
charlie,0.054429499612642984,0.6805302467288092,0.14219291243326038,0.1421929167465662,0.09978231571037133,0,0.5405356050134943,0.5405355857730655,nap
charlie,0.03231560497017394,0.7070240207472729,0.16321343240707242,0.16321343351626405,0.22712225223852567,0,0.5635354657249239,0.5635354536161434,need
charlie,0.06624498790644362,0.7270596983788427,0.1328429728075602,0.13284297916853915,0.11158790918179418,0,0.6113143666870514,0.6113143465299288,number
charlie,0.08345624583325151,0.7912938565677516,0.18388466115890278,0.18388466931824232,0.13388465235100966,0,0.6800298573558139,0.6800298376012786,ooh
charlie,0.03004062052157308,0.503377744857014,0.06604477451023538,0.06604477392211194,0.04779495585316951,0,0.3525375111445599,0.3525374925259408,open
charlie,0.07331860889819275,0.7441113701457427,0.15766685651844758,0.1576668624513622,0.11012648277204962,0,0.6201572779512763,0.6201572575378304,operate
charlie,0.07418763412247009,0.7578363622581268,0.13856546992902485,0.13856547887406234,0.11984572294417006,0,0.6531772895403873,0.6531772692064972,owe
charlie,0.02916248135119548,0.48952384512116864,0.05201125494052683,0.05201125542963225,0.04253329080109214,0,0.3519645077918725,0.35196448930699065,pay
charlie,0.06306461081300851,0.7088338246009424,0.147463565186028,0.14746357021983691,0.10217524836676706,0,0.5786817625133911,0.5786817422412271,pee
charlie,0.06748421259324555,0.7397872905676386,0.1652803905670932,0.16528039652629056,0.11298131559496893,0,0.6134201599882523,0.6134201403559729,perfect
charlie,0.06975969131031079,0.7488113601695312,0.09227209546783921,0.09227210593470103,0.11172790558658552,0,0.6530484891158157,0.6530484685281568,pick
charlie,0.03990197054943034,0.5867247443475865,0.08702964036543703,0.0870296410398177,0.0593850255224565,0,0.4252550282448937,0.4252550078200579,play
charlie,0.07362225058428029,0.7647182366492201,0.12410918720097142,0.12410919598578118,0.1171073340693024,0,0.6606002221904916,0.6606002018389953,pour
charlie,0.06430187543876542,0.8090277038831309,0.40265741627007856,0.40265741603772287,0.09682793525140276,0,0.6000659538294791,0.6000659363052747,pretend
charlie,0.057553049604813555,0.6743444986050151,0.11592956490309048,0.11592956844971347,0.0861957609488041,0,0.5396232678204165,0.5396232464515744,push
charlie,0.0344107970290809,0.39408682306092546,0.050300150189292125,0.05030015255410081,0.022579931476941706,0,0.299178021103895,0.29917800487382873,put
charlie,0.09524203125206887,0.8813755993620299,0.38571186738302665,0.3857118737865669,0.15617787442686015,0,0.7619726953855288,0.7619726787053911,reach
charlie,0.03628331842839949,0.585701809453027,0.0746095173269069,0.07460951831387352,0.059217851869760696,0,0.4396062613478562,0.4396062407357052,read
charlie,0.055437641060280596,0.6641303200078259,0.13435299208094098,0.13435299554599256,0.09040552070440111,0,0.5241733232305563,0.524173303277784,ready
charlie,0.10355454874322823,0.8510956508626825,0.2049917244592493,0.20499173659396996,0.1602424211796809,0,0.7662373153304132,0.7662372968992328,recommend
charlie,0.030142320397452238,0.36713434599581385,0.09347817141685522,0.09347817005736836,0.022885493539535284,0,0.2159849253660725,0.2159849120145434,remember
charlie,0.06986638008621093,0.7302232422927253,0.12208062448266743,0.1220806309302449,0.10213294683589291,0,0.61512101628797,0.6151209949045686,restrain
charlie,0.08608648971094723,0.7859176212754977,0.1351292970471769,0.1351293070865789,0.1323586817524044,0,0.6918774240725285,0.6918774036215776,ring
charlie,0.02859516177469812,0.5012433735613975,0.08257037397350853,0.08257037247487142,0.04709326735193309,0,0.3344292820690261,0.33442926408493745,run
charlie,0.031633836665538206,0.5202342673474534,0.080857651138311,0.08085765100390108,0.05053075897686521,0,0.3629254123669692,0.3629253941498096,save
charlie,0.006723277857252796,0.38179406072160804,0.2646874844392526,0.2646874796995924,0.00997430247524711,0,0.09825808637448108,0.09825808597624996,say
charlie,0.07362033920178124,0.7571621647566276,0.16316308209577246,0.16316308853658512,0.11646165306289258,0,0.6341921020635589,0.6341920820203235,scratch
charlie,0.03294117294191068,0.5383984061330369,0.07055055480984529,0.07055055618322958,0.05226187069454813,0,0.39467918737154684,0.39467916851040985,screw
charlie,0.056653202227398114,0.32057514936407283,0.142776903198628,0.14277690252065245,0.006867945379439244,0,0.1727963333789816,0.17279632079657703,see
charlie,0.06247817062887828,0.8060651315251826,0.31681519787923795,0.3168152037569889,0.18226045990679296,0,0.6808530807265727,0.6808530671804749,seem
charlie,0.08832944379590002,0.8041827298388923,0.1286600244231373,0.12866003621650535,0.14306085753687192,0,0.7175190817692887,0.7175190617751139,sell
